Phone Number,Customer_Category,Priority_Score,Priority_Level,Customer_Value_Score,Satisfaction_Score,Risk_Score,Upsell_Priority_Encoded
339-3049,PRIORITY_UPSELL_RETENTION,85.35612470602999,HIGH,0.011870823534333077,0.0,0.7,4
361-7998,STANDARD_UPSELL,30.76192063944846,LOW,0.015238412788969157,0.3,0.2,5
355-4842,FIX_FIRST_THEN_UPSELL,79.0,HIGH,0.015361297431842103,0.3,0.5,1
387-6440,STANDARD_UPSELL,30.61942933013005,LOW,0.012388586602600967,0.3,0.2,5
369-2625,STANDARD_UPSELL,30.676567049752073,LOW,0.01353134099504148,0.3,0.2,5
389-7073,STANDARD_UPSELL,30.593087466569898,LOW,0.011861749331397952,0.3,0.2,5
370-8463,STANDARD_UPSELL,30.858262620178763,LOW,0.01716525240357525,0.3,0.0,5
362-7318,FIX_FIRST_THEN_UPSELL,79.0,HIGH,0.013610493271965009,0.3,0.5,1
412-1194,STANDARD_UPSELL,30.61918140765394,LOW,0.012383628153078792,0.3,0.2,5
355-9508,STANDARD_UPSELL,30.62776857761804,LOW,0.012555371552360762,0.3,0.2,5
352-8202,STANDARD_UPSELL,30.81535751840872,LOW,0.016307150368174386,0.3,0.0,5
335-5882,DO_NOT_DISTURB,4.5,MINIMAL,0.014391698805060364,0.7,0.2,0
352-6976,PRIORITY_UPSELL_RETENTION,85.63450528348791,HIGH,0.021150176116263568,0.1,0.5,4
393-6733,DO_NOT_DISTURB,4.5,MINIMAL,0.01825492695096433,0.7,0.0,0
335-1838,DO_NOT_DISTURB,4.5,MINIMAL,0.006560719606865732,0.7,0.2,0
355-6930,STANDARD_UPSELL,30.56516350943022,LOW,0.01130327018860445,0.3,0.2,5
387-5860,PRIORITY_UPSELL_RETENTION,85.31812301879185,HIGH,0.010604100626394981,0.0,1.0,4
343-2605,STANDARD_UPSELL,30.575615849967626,LOW,0.011512316999352554,0.3,0.2,5
350-6759,STANDARD_UPSELL,30.72559275746149,LOW,0.014511855149229798,0.3,0.2,5
371-1514,STANDARD_UPSELL,30.41439620656386,LOW,0.008287924131277252,0.3,0.2,5
346-9317,GENTLE_UPSELL,50.44349475229604,MEDIUM,0.011087368807400955,0.7,0.2,2
398-4313,FIX_FIRST_THEN_UPSELL,82.0,HIGH,0.014898729256826332,0.3,0.5,1
412-4399,STANDARD_UPSELL,30.685138420825503,LOW,0.013702768416510067,0.3,0.2,5
330-1835,STANDARD_UPSELL,30.48643663586165,LOW,0.009728732717232996,0.3,0.2,5
416-1676,PRIORITY_UPSELL_RETENTION,85.55769860956448,HIGH,0.0185899536521493,0.0,0.5,4
329-7347,PRIORITY_UPSELL_RETENTION,85.5324951392783,HIGH,0.017749837975943147,0.5,0.5,4
360-6868,STANDARD_UPSELL,30.76575967472484,LOW,0.015315193494496792,0.3,0.2,5
405-6641,STANDARD_UPSELL,30.53195141529227,LOW,0.010639028305845415,0.3,0.2,5
393-2373,STANDARD_UPSELL,30.870681801604018,LOW,0.017413636032080352,0.3,0.2,5
419-1714,PRIORITY_UPSELL_RETENTION,85.57086431332031,HIGH,0.019028810444010367,0.0,0.5,4
336-3819,PRIORITY_UPSELL_RETENTION,85.54182176845433,HIGH,0.018060725615144196,0.0,1.0,4
341-3464,DO_NOT_DISTURB,4.5,MINIMAL,0.013207498571865296,0.7,0.2,0
413-5310,FIX_FIRST_THEN_UPSELL,79.0,HIGH,0.0176262957534317,0.3,0.5,1
366-7912,PRIORITY_UPSELL_RETENTION,85.51247417000951,HIGH,0.01708247233365018,0.0,0.5,4
399-8845,STANDARD_UPSELL,30.75831810999758,LOW,0.01516636219995162,0.3,0.2,5
368-2583,GENTLE_UPSELL,50.49344476826804,MEDIUM,0.012336119206700967,0.7,0.2,2
360-6309,STANDARD_UPSELL,30.517057466275983,LOW,0.010341149325519683,0.7,0.2,5
359-5890,DO_NOT_DISTURB,4.5,MINIMAL,0.012100327686899545,0.7,0.2,0
332-2462,STANDARD_UPSELL,30.397653386533648,LOW,0.007953067730672963,0.3,0.2,5
381-9196,STANDARD_UPSELL,30.55004905203036,LOW,0.011000981040607177,0.3,0.2,5
329-3222,FIX_FIRST_THEN_UPSELL,79.0,HIGH,0.01055412636199134,0.3,0.5,1
363-5819,FIX_FIRST_THEN_UPSELL,79.0,HIGH,0.01719412321616233,0.3,0.3,1
413-9269,PRIORITY_UPSELL_RETENTION,85.42658577188685,HIGH,0.014219525729561715,0.0,0.7,4
330-7483,DO_NOT_DISTURB,4.5,MINIMAL,0.014770507579259368,0.7,0.0,0
403-7775,STANDARD_UPSELL,30.52335149057725,LOW,0.010467029811545054,0.3,0.2,5
360-2479,DO_NOT_DISTURB,4.5,MINIMAL,0.012739040738557172,0.7,0.2,0
394-3791,STANDARD_UPSELL,30.54854863864709,LOW,0.010970972772941843,0.3,0.2,5
384-2632,FIX_FIRST_THEN_UPSELL,79.0,HIGH,0.014188076618667542,0.3,0.5,1
359-8466,DO_NOT_DISTURB,4.5,MINIMAL,0.006614800451078459,0.7,0.2,0
331-8909,STANDARD_UPSELL,30.40383845473779,LOW,0.00807676909475582,0.3,0.2,5
359-5160,STANDARD_UPSELL,30.817502881609734,LOW,0.016350057632194666,0.3,0.2,5
330-9833,STANDARD_UPSELL,30.68459773815194,LOW,0.013691954763038817,0.7,0.2,5
362-2314,DO_NOT_DISTURB,4.5,MINIMAL,0.014364771383163782,0.7,0.2,0
338-8478,FIX_FIRST_THEN_UPSELL,79.0,HIGH,0.01517311336957012,0.3,0.5,1
387-5453,PRIORITY_UPSELL_RETENTION,85.52696953380122,HIGH,0.01756565112670742,0.0,0.5,4
380-3437,PRIORITY_UPSELL_RETENTION,85.27934854902558,HIGH,0.009311618300853038,0.0,1.0,4
365-8779,DO_NOT_DISTURB,4.5,MINIMAL,0.013971048986417886,0.7,0.2,0
407-2750,STANDARD_UPSELL,30.618479740323078,LOW,0.012369594806461593,0.3,0.2,5
396-8265,STANDARD_UPSELL,30.65145073164174,LOW,0.013029014632834835,0.3,0.2,5
397-4304,DO_NOT_DISTURB,4.5,MINIMAL,0.013592801972865016,0.7,0.2,0
333-2611,STANDARD_UPSELL,30.670498858322283,LOW,0.013409977166445665,0.3,0.2,5
409-8814,STANDARD_UPSELL,30.82901434599422,LOW,0.01658028691988439,0.3,0.0,5
336-5406,STANDARD_UPSELL,30.725628414795153,LOW,0.014512568295903062,0.7,0.2,5
343-6940,PRIORITY_UPSELL_RETENTION,85.43107485211733,HIGH,0.014369161737244234,0.0,0.7,4
361-9923,STANDARD_UPSELL,30.771336691990633,LOW,0.015426733839812667,0.3,0.0,5
350-6639,GENTLE_UPSELL,50.545698222581215,MEDIUM,0.013642455564530412,0.7,0.2,2
376-4300,STANDARD_UPSELL,30.32867659019837,LOW,0.006573531803967374,0.3,0.2,5
349-6567,STANDARD_UPSELL,30.395143556518555,LOW,0.007902871130371065,0.3,0.2,5
333-7749,FIX_FIRST_THEN_UPSELL,79.0,HIGH,0.015449490254981178,0.3,0.5,1
408-6089,STANDARD_UPSELL,30.535960775315402,LOW,0.010719215506308026,0.3,0.2,5
375-2165,STANDARD_UPSELL,30.71323194238955,LOW,0.014264638847791016,0.3,0.2,5
400-6999,FIX_FIRST_THEN_UPSELL,79.0,HIGH,0.009625792343349171,0.3,0.5,1
420-7823,PRIORITY_UPSELL_RETENTION,85.23330454822275,HIGH,0.007776818274091637,0.0,1.0,4
366-5241,FIX_FIRST_THEN_UPSELL,82.0,HIGH,0.012900226002160271,0.3,0.5,1
413-3412,FIX_FIRST_THEN_UPSELL,82.0,HIGH,0.017124734453218087,0.3,0.5,1
406-2752,STANDARD_UPSELL,30.437314008626597,LOW,0.008746280172531921,0.3,0.2,5
337-8078,STANDARD_UPSELL,30.67845990062926,LOW,0.013569198012585233,0.3,0.2,5
402-1942,PRIORITY_UPSELL_RETENTION,85.46414664227599,HIGH,0.01547155474253318,0.0,0.7,4
371-7917,STANDARD_UPSELL,30.425363988105786,LOW,0.0085072797621157,0.3,0.2,5
343-6374,STANDARD_UPSELL,30.800807792237446,LOW,0.016016155844748924,0.3,0.2,5
385-8730,STANDARD_UPSELL,30.5175501513055,LOW,0.010351003026110006,0.3,0.2,5
393-7892,STANDARD_UPSELL,30.47034337514861,LOW,0.009406867502972208,0.3,0.2,5
407-6748,STANDARD_UPSELL,30.608184987017026,LOW,0.012163699740340504,0.3,0.2,5
341-4463,PRIORITY_UPSELL_RETENTION,85.58932472996585,HIGH,0.019644157665528617,0.0,0.5,4
351-2587,DO_NOT_DISTURB,4.5,MINIMAL,0.011135610917482679,0.7,0.2,0
421-9752,STANDARD_UPSELL,30.565725874837284,LOW,0.011314517496745693,0.3,0.2,5
356-4001,STANDARD_UPSELL,30.700542716085888,LOW,0.014010854321717758,0.3,0.2,5
328-9869,DO_NOT_DISTURB,4.5,MINIMAL,0.013519799654520007,0.7,0.2,0
343-5709,PRIORITY_UPSELL_RETENTION,85.68161843904717,HIGH,0.022720614634905656,0.1,0.5,4
334-1872,FIX_FIRST_THEN_UPSELL,82.0,HIGH,0.01403412854284693,0.3,0.5,1
350-1040,STANDARD_UPSELL,30.491788039945924,LOW,0.009835760798918475,0.3,0.2,5
369-3214,STANDARD_UPSELL,30.424913593091937,LOW,0.008498271861838732,0.3,0.2,5
385-6778,DO_NOT_DISTURB,4.5,MINIMAL,0.015478243215573815,0.7,0.2,0
383-7689,STANDARD_UPSELL,30.747842378508007,LOW,0.014956847570160123,0.3,0.2,5
385-5722,STANDARD_UPSELL,30.69345096363288,LOW,0.013869019272657624,0.3,0.2,5
357-1909,PRIORITY_UPSELL_RETENTION,85.42849356704775,HIGH,0.01428311890159181,0.4,0.7,4
364-3567,STANDARD_UPSELL,30.5838383835434,LOW,0.011676767670867998,0.3,0.2,5
422-4241,STANDARD_UPSELL,30.691956812761333,LOW,0.01383913625522667,0.3,0.2,5
370-2957,DO_NOT_DISTURB,4.5,MINIMAL,0.0127684467590013,0.7,0.2,0
329-6562,STANDARD_UPSELL,30.53604575396684,LOW,0.010720915079336748,0.3,0.2,5
363-3515,STANDARD_UPSELL,30.70619078214847,LOW,0.014123815642969443,0.3,0.2,5
374-7787,PRIORITY_UPSELL_RETENTION,85.42601243535941,HIGH,0.0142004145119802,0.0,0.7,4
345-2931,STANDARD_UPSELL,30.715371787839075,LOW,0.014307435756781532,0.3,0.2,5
373-5732,FIX_FIRST_THEN_UPSELL,79.0,HIGH,0.016568847124083224,0.3,0.5,1
348-7437,STANDARD_UPSELL,30.557892371580845,LOW,0.011157847431616921,0.3,0.2,5
332-9460,DO_NOT_DISTURB,4.5,MINIMAL,0.01227305875111915,0.7,0.2,0
355-6531,STANDARD_UPSELL,30.832589201006652,LOW,0.016651784020133037,0.3,0.0,5
336-9390,STANDARD_UPSELL,30.616096387435178,LOW,0.012321927748703547,0.3,0.2,5
346-8581,FIX_FIRST_THEN_UPSELL,82.0,HIGH,0.016238261079266084,0.3,0.5,1
363-8824,FIX_FIRST_THEN_UPSELL,79.0,HIGH,0.014606474855740688,0.3,0.3,1
353-3351,STANDARD_UPSELL,30.624665939525745,LOW,0.012493318790514917,0.3,0.2,5
360-4320,STANDARD_UPSELL,30.49472741061658,LOW,0.009894548212331577,0.3,0.2,5
417-6252,FIX_FIRST_THEN_UPSELL,79.0,HIGH,0.013062043498154211,0.3,0.5,1
393-4949,STANDARD_UPSELL,30.637105258327967,LOW,0.012742105166559308,0.3,0.2,5
401-3156,GENTLE_UPSELL,50.3930895096817,MEDIUM,0.009827237742042489,0.7,0.2,2
338-6283,FIX_FIRST_THEN_UPSELL,85.0,HIGH,0.014004553135316462,0.3,0.5,1
352-9017,STANDARD_UPSELL,30.726523019131477,LOW,0.014530460382629536,0.3,0.2,5
405-5305,PRIORITY_UPSELL_RETENTION,85.40777251260293,HIGH,0.013592417086764563,0.4,0.7,4
376-9249,DO_NOT_DISTURB,4.5,MINIMAL,0.013370210123710124,0.7,0.2,0
339-7139,DO_NOT_DISTURB,4.5,MINIMAL,0.010423204219425863,0.7,0.2,0
328-6011,PRIORITY_UPSELL_RETENTION,85.51179410837936,HIGH,0.017059803612645343,0.0,0.5,4
378-1303,STANDARD_UPSELL,30.528097057277886,LOW,0.010561941145557734,0.3,0.2,5
402-5155,PRIORITY_UPSELL_RETENTION,85.36943656255914,HIGH,0.012314552085304995,0.0,0.7,4
333-5430,STANDARD_UPSELL,30.545619087244468,LOW,0.010912381744889323,0.3,0.2,5
365-9696,STANDARD_UPSELL,30.635175843135066,LOW,0.012703516862701303,0.7,0.2,5
410-4023,STANDARD_UPSELL,30.518424338143404,LOW,0.010368486762868051,0.3,0.2,5
411-7649,STANDARD_UPSELL,30.68187608661831,LOW,0.013637521732366164,0.3,0.2,5
338-4065,FIX_FIRST_THEN_UPSELL,82.0,HIGH,0.013378953145685296,0.3,0.5,1
421-9401,DO_NOT_DISTURB,4.5,MINIMAL,0.015550465982561686,0.7,0.2,0
343-9658,GENTLE_UPSELL,50.328359459701474,MEDIUM,0.00820898649253684,0.7,0.2,2
332-5521,PRIORITY_UPSELL_RETENTION,85.3432539046297,HIGH,0.011441796820989997,0.0,1.0,4
349-4369,STANDARD_UPSELL,30.554259891144053,LOW,0.011085197822881072,0.3,0.2,5
351-4288,STANDARD_UPSELL,30.641015705590405,LOW,0.012820314111808069,0.3,0.2,5
422-5874,STANDARD_UPSELL,30.504084928284225,LOW,0.010081698565684515,0.3,0.2,5
396-2324,STANDARD_UPSELL,30.392432973079206,LOW,0.007848659461584124,0.3,0.2,5
416-5662,DO_NOT_DISTURB,4.5,MINIMAL,0.016543333264599506,0.7,0.2,0
363-9663,FIX_FIRST_THEN_UPSELL,79.0,HIGH,0.01630440779779073,0.3,0.5,1
410-9477,STANDARD_UPSELL,30.5145673905799,LOW,0.010291347811597979,0.7,0.2,5
352-4418,PRIORITY_UPSELL_RETENTION,85.5466409521228,HIGH,0.018221365070760054,0.0,0.5,4
361-6563,PRIORITY_UPSELL_RETENTION,85.38737596050419,HIGH,0.012912532016806373,0.0,0.7,4
417-4404,DO_NOT_DISTURB,4.5,MINIMAL,0.015290632488090698,0.7,0.2,0
372-8048,STANDARD_UPSELL,30.610964423646195,LOW,0.012219288472923893,0.3,0.2,5
356-3646,STANDARD_UPSELL,30.813294032757113,LOW,0.01626588065514227,0.3,0.0,5
351-9604,STANDARD_UPSELL,30.785782907932163,LOW,0.01571565815864322,0.3,0.2,5
355-9581,STANDARD_UPSELL,30.69301523348527,LOW,0.013860304669705361,0.3,0.2,5
396-5189,DO_NOT_DISTURB,4.5,MINIMAL,0.01604849341857018,0.7,0.2,0
356-9187,FIX_FIRST_THEN_UPSELL,79.0,HIGH,0.015361311269592422,0.3,0.5,1
394-5537,STANDARD_UPSELL,30.661547091902975,LOW,0.01323094183805948,0.3,0.2,5
408-2712,STANDARD_UPSELL,30.676398345860264,LOW,0.013527966917205293,0.3,0.2,5
404-4486,STANDARD_UPSELL,30.433935595195468,LOW,0.008678711903909387,0.3,0.2,5
355-1113,STANDARD_UPSELL,30.46699803953955,LOW,0.00933996079079101,0.3,0.2,5
411-4674,FIX_FIRST_THEN_UPSELL,79.0,HIGH,0.013116079088581086,0.3,0.5,1
376-4519,STANDARD_UPSELL,30.56700399718355,LOW,0.011340079943671047,0.3,0.2,5
365-5979,PRIORITY_UPSELL_RETENTION,85.50822926085742,HIGH,0.016940975361913753,0.0,0.5,4
382-2879,STANDARD_UPSELL,30.76026482899871,LOW,0.015205296579974189,0.3,0.2,5
420-1383,STANDARD_UPSELL,30.82436121330185,LOW,0.016487224266036975,0.3,0.2,5
411-7390,STANDARD_UPSELL,30.506667426887397,LOW,0.01013334853774796,0.3,0.2,5
383-8848,STANDARD_UPSELL,30.86643438320085,LOW,0.017328687664016983,0.7,0.2,5
387-9301,STANDARD_UPSELL,30.627866436148622,LOW,0.01255732872297246,0.3,0.2,5
399-3164,STANDARD_UPSELL,30.8277986800895,LOW,0.016555973601790015,0.3,0.0,5
385-8997,PRIORITY_UPSELL_RETENTION,85.50762717188526,HIGH,0.01692090572950871,0.4,0.7,4
352-6573,STANDARD_UPSELL,30.753367536498992,LOW,0.015067350729979815,0.3,0.2,5
408-3384,STANDARD_UPSELL,30.542964068065427,LOW,0.010859281361308508,0.3,0.2,5
419-6033,STANDARD_UPSELL,30.86532121140108,LOW,0.0173064242280216,0.3,0.2,5
336-2090,DO_NOT_DISTURB,4.5,MINIMAL,0.012581394052668018,0.7,0.2,0
343-7242,STANDARD_UPSELL,30.462928328767465,LOW,0.009258566575349297,0.3,0.2,5
376-1713,STANDARD_UPSELL,30.78090967380987,LOW,0.015618193476197376,0.3,0.2,5
381-5878,STANDARD_UPSELL,30.69038624441737,LOW,0.01380772488834736,0.3,0.0,5
390-5470,STANDARD_UPSELL,30.411843326851038,LOW,0.008236866537020772,0.7,0.2,5
414-4803,FIX_FIRST_THEN_UPSELL,79.0,HIGH,0.011156855174818745,0.3,0.5,1
382-5478,STANDARD_UPSELL,30.758287895216505,LOW,0.015165757904330099,0.3,0.2,5
333-7637,STANDARD_UPSELL,30.415266977170784,LOW,0.008305339543415665,0.3,0.2,5
341-1647,FIX_FIRST_THEN_UPSELL,82.0,HIGH,0.015821435330143737,0.3,0.5,1
411-4232,DO_NOT_DISTURB,4.5,MINIMAL,0.012033920006357722,0.7,0.2,0
339-2616,DO_NOT_DISTURB,4.5,MINIMAL,0.01645173819636466,0.7,0.0,0
327-3850,DO_NOT_DISTURB,4.5,MINIMAL,0.012981599053897654,0.7,0.2,0
328-7209,STANDARD_UPSELL,30.81625149363331,LOW,0.01632502987266621,0.3,0.2,5
405-6189,PRIORITY_UPSELL_RETENTION,85.55534196879853,HIGH,0.018511398959951,0.0,0.5,4
418-6737,PRIORITY_UPSELL_RETENTION,85.52407850958281,HIGH,0.017469283652760362,0.0,0.7,4
366-2212,STANDARD_UPSELL,30.405254503948406,LOW,0.008105090078968128,0.3,0.2,5
356-1420,STANDARD_UPSELL,30.57458029754178,LOW,0.011491605950835586,0.3,0.2,5
343-1323,MINIMAL_CONTACT,10.356571649454416,MINIMAL,0.01188572164848051,0.3,0.5,3
361-8239,DO_NOT_DISTURB,4.5,MINIMAL,0.010498444574248842,0.7,0.2,0
384-1621,STANDARD_UPSELL,30.801174601266236,LOW,0.01602349202532475,0.3,0.2,5
360-3525,FIX_FIRST_THEN_UPSELL,79.0,HIGH,0.01350937371480165,0.3,0.5,1
392-3813,STANDARD_UPSELL,30.387318304547918,LOW,0.007746366090958364,0.3,0.2,5
337-6898,DO_NOT_DISTURB,4.5,MINIMAL,0.011139058584685892,0.7,0.2,0
366-8036,DO_NOT_DISTURB,4.5,MINIMAL,0.014851456883947541,0.7,0.2,0
352-8327,PRIORITY_UPSELL_RETENTION,85.34333567432526,HIGH,0.01144452247750853,0.0,1.0,4
334-9505,PRIORITY_UPSELL_RETENTION,85.47327043773466,HIGH,0.015775681257821656,0.0,1.0,4
336-5702,STANDARD_UPSELL,30.66967016723192,LOW,0.013393403344638424,0.3,0.2,5
392-2381,FIX_FIRST_THEN_UPSELL,79.0,HIGH,0.007283816779483274,0.3,0.5,1
369-6880,STANDARD_UPSELL,30.694535263130334,LOW,0.013890705262606703,0.3,0.2,5
416-8697,STANDARD_UPSELL,30.725861042312165,LOW,0.014517220846243307,0.3,0.2,5
345-3451,FIX_FIRST_THEN_UPSELL,79.0,HIGH,0.008297423165766588,0.3,0.5,1
379-2514,STANDARD_UPSELL,30.30501318143242,LOW,0.0061002636286484535,0.3,0.2,5
418-6651,PRIORITY_UPSELL_RETENTION,85.31355654962314,HIGH,0.010451884987438013,0.0,1.0,4
421-3528,DO_NOT_DISTURB,4.5,MINIMAL,0.015606537779881156,0.7,0.2,0
329-9046,FIX_FIRST_THEN_UPSELL,79.0,HIGH,0.01080693068353558,0.3,0.5,1
406-3890,STANDARD_UPSELL,30.76125740291869,LOW,0.015225148058373833,0.3,0.2,5
403-8904,FIX_FIRST_THEN_UPSELL,79.0,HIGH,0.011066856396084436,0.3,0.5,1
393-4086,STANDARD_UPSELL,30.609754728390246,LOW,0.012195094567804907,0.3,0.2,5
400-1367,STANDARD_UPSELL,30.663465596421624,LOW,0.013269311928432483,0.3,0.2,5
377-9473,STANDARD_UPSELL,30.696826233602057,LOW,0.013936524672041149,0.3,0.2,5
396-3068,STANDARD_UPSELL,30.59175048036197,LOW,0.011835009607239365,0.3,0.2,5
331-9293,STANDARD_UPSELL,30.561800462501488,LOW,0.011236009250029745,0.7,0.2,5
347-1914,STANDARD_UPSELL,30.667906753283855,LOW,0.013358135065677115,0.3,0.2,5
395-1962,FIX_FIRST_THEN_UPSELL,79.0,HIGH,0.01569230262069208,0.3,0.5,1
401-5485,GENTLE_UPSELL,50.299979366010824,MEDIUM,0.007499484150270538,0.7,0.2,2
355-6560,DO_NOT_DISTURB,4.5,MINIMAL,0.01528249050883392,0.7,0.2,0
363-3911,STANDARD_UPSELL,30.823777143258436,LOW,0.016475542865168745,0.7,0.0,5
345-1998,STANDARD_UPSELL,30.826137412536742,LOW,0.016522748250734826,0.3,0.2,5
361-5277,STANDARD_UPSELL,30.624372687055686,LOW,0.012487453741113751,0.3,0.2,5
376-7145,STANDARD_UPSELL,30.82049352443198,LOW,0.016409870488639632,0.7,0.0,5
375-2975,PRIORITY_UPSELL_RETENTION,85.43209090849228,HIGH,0.014403030283076247,0.0,0.7,4
376-8573,PRIORITY_UPSELL_RETENTION,85.37110401866812,HIGH,0.012370133955603995,0.0,0.7,4
366-7360,STANDARD_UPSELL,30.641570943275234,LOW,0.012831418865504703,0.3,0.2,5
347-7898,STANDARD_UPSELL,30.722298908829647,LOW,0.014445978176592957,0.3,0.2,5
390-7328,STANDARD_UPSELL,30.588892746969854,LOW,0.011777854939397115,0.3,0.2,5
356-5491,STANDARD_UPSELL,30.542932853837282,LOW,0.010858657076745666,0.3,0.2,5
373-3251,STANDARD_UPSELL,30.762887556752997,LOW,0.015257751135059948,0.3,0.2,5
343-1965,PRIORITY_UPSELL_RETENTION,85.33469734640408,HIGH,0.011156578213469388,0.0,1.0,4
378-8019,STANDARD_UPSELL,30.579338494794303,LOW,0.01158676989588603,0.3,0.2,5
386-1548,FIX_FIRST_THEN_UPSELL,79.0,HIGH,0.010526798851886331,0.3,0.5,1
397-1649,STANDARD_UPSELL,30.88023520370787,LOW,0.017604704074157398,0.3,0.0,5
366-7247,PRIORITY_UPSELL_RETENTION,85.46228453876392,HIGH,0.015409484625464258,0.0,0.7,4
402-9691,DO_NOT_DISTURB,4.5,MINIMAL,0.014351666082671634,0.7,0.2,0
334-9806,STANDARD_UPSELL,30.682294811326393,LOW,0.013645896226527888,0.7,0.2,5
378-7733,STANDARD_UPSELL,30.502142849452888,LOW,0.010042856989057733,0.3,0.2,5
407-2248,STANDARD_UPSELL,30.645107003099202,LOW,0.01290214006198401,0.3,0.2,5
405-3916,PRIORITY_UPSELL_RETENTION,85.46541910338772,HIGH,0.015513970112923946,0.0,0.8,4
407-2081,STANDARD_UPSELL,30.740168595396625,LOW,0.014803371907932536,0.3,0.2,5
397-9148,PRIORITY_UPSELL_RETENTION,85.36248719965559,HIGH,0.01208290665518611,0.0,1.0,4
415-4857,STANDARD_UPSELL,30.586285074120777,LOW,0.01172570148241553,0.3,0.2,5
354-7314,FIX_FIRST_THEN_UPSELL,79.0,HIGH,0.01475753570463078,0.3,0.5,1
346-5611,STANDARD_UPSELL,30.624095260274075,LOW,0.012481905205481503,0.3,0.2,5
349-4703,GENTLE_UPSELL,50.55875974793203,MEDIUM,0.013968993698300645,0.7,0.2,2
411-7778,PRIORITY_UPSELL_RETENTION,85.46765041864745,HIGH,0.015588347288248348,0.4,0.7,4
421-1469,STANDARD_UPSELL,30.44798026336363,LOW,0.00895960526727259,0.3,0.2,5
420-5990,STANDARD_UPSELL,30.551917909001105,LOW,0.01103835818002211,0.3,0.2,5
389-4780,STANDARD_UPSELL,30.576576587611278,LOW,0.01153153175222557,0.3,0.2,5
357-2735,STANDARD_UPSELL,30.618924917358605,LOW,0.012378498347172126,0.3,0.2,5
409-4791,FIX_FIRST_THEN_UPSELL,79.0,HIGH,0.010530846249901237,0.3,0.5,1
380-5286,STANDARD_UPSELL,30.7374991573532,LOW,0.014749983147063977,0.3,0.2,5
394-8402,PRIORITY_UPSELL_RETENTION,85.21014534346826,HIGH,0.007004844782275245,0.0,1.0,4
392-1616,FIX_FIRST_THEN_UPSELL,85.0,HIGH,0.01703861114629168,0.3,0.5,1
364-1969,STANDARD_UPSELL,30.196645191782373,LOW,0.0039329038356474754,0.3,0.2,5
390-4152,STANDARD_UPSELL,30.630553748662745,LOW,0.012611074973254876,0.3,0.2,5
367-7039,STANDARD_UPSELL,30.31418171335086,LOW,0.006283634267017183,0.3,0.2,5
391-6607,GENTLE_UPSELL,50.544117106062416,MEDIUM,0.013602927651560437,0.7,0.2,2
379-6652,DO_NOT_DISTURB,4.5,MINIMAL,0.0055070447150102194,0.7,0.2,0
384-1833,STANDARD_UPSELL,30.4097352296738,LOW,0.008194704593475963,0.3,0.2,5
403-2455,DO_NOT_DISTURB,4.5,MINIMAL,0.011088810716550821,0.7,0.2,0
391-1348,STANDARD_UPSELL,30.578338540034768,LOW,0.011566770800695347,0.3,0.2,5
408-4174,STANDARD_UPSELL,30.615030993589496,LOW,0.012300619871789934,0.3,0.2,5
366-4334,STANDARD_UPSELL,30.78795076591559,LOW,0.01575901531831178,0.3,0.2,5
406-5059,STANDARD_UPSELL,30.4402477674593,LOW,0.008804955349186034,0.3,0.2,5
373-6784,FIX_FIRST_THEN_UPSELL,82.0,HIGH,0.01570307273956277,0.3,0.5,1
408-3532,STANDARD_UPSELL,30.536468318878104,LOW,0.010729366377562069,0.3,0.2,5
350-8680,STANDARD_UPSELL,30.580941169715512,LOW,0.011618823394310217,0.3,0.2,5
398-9870,DO_NOT_DISTURB,4.5,MINIMAL,0.011727410431449056,0.7,0.2,0
343-3356,DO_NOT_DISTURB,4.5,MINIMAL,0.015674835936380933,0.7,0.2,0
415-4609,STANDARD_UPSELL,30.46976616555243,LOW,0.009395323311048545,0.3,0.2,5
404-5387,STANDARD_UPSELL,30.398958419970075,LOW,0.007979168399401474,0.3,0.2,5
415-8151,DO_NOT_DISTURB,4.5,MINIMAL,0.012739254377115122,0.7,0.2,0
416-2778,PRIORITY_UPSELL_RETENTION,85.56172653570859,HIGH,0.018724217856953107,0.0,0.8,4
393-3300,MINIMAL_CONTACT,10.42169544786739,MINIMAL,0.014056514928913046,0.3,0.5,3
391-7661,FIX_FIRST_THEN_UPSELL,79.0,HIGH,0.008284987977572838,0.3,0.5,1
339-4317,STANDARD_UPSELL,30.629411784231152,LOW,0.012588235684623025,0.3,0.2,5
418-6455,PRIORITY_UPSELL_RETENTION,85.52992537302107,HIGH,0.01766417910070241,0.0,0.7,4
378-3508,PRIORITY_UPSELL_RETENTION,85.29187473909732,HIGH,0.009729157969910716,0.0,1.0,4
390-9359,GENTLE_UPSELL,50.38424025070126,MEDIUM,0.009606006267531539,0.7,0.2,2
364-2495,FIX_FIRST_THEN_UPSELL,82.0,HIGH,0.01581782805604902,0.3,0.5,1
364-7719,PRIORITY_UPSELL_RETENTION,85.34176096744244,HIGH,0.01139203224808128,0.0,1.0,4
421-1189,STANDARD_UPSELL,30.72933444111284,LOW,0.014586688822256786,0.3,0.2,5
419-8987,PRIORITY_UPSELL_RETENTION,85.55092443578616,HIGH,0.018364147859538518,0.0,0.8,4
402-9980,STANDARD_UPSELL,30.299183951781018,LOW,0.0059836790356203465,0.3,0.2,5
376-5908,STANDARD_UPSELL,30.585009030968827,LOW,0.011700180619376563,0.3,0.2,5
400-3150,STANDARD_UPSELL,30.54755982146974,LOW,0.010951196429394764,0.3,0.2,5
