Phone Number,Customer_Category,Priority_Score,Satisfaction_Score,Customer_Value_Score,Account Length,Total_Charges
380-6437,DO_NOT_DISTURB,4.5,0.7,0.011662548295723836,135,53.9
409-8453,DO_NOT_DISTURB,4.5,0.7,0.01215393487047032,165,53.459999999999994
382-4872,DO_NOT_DISTURB,4.5,0.7,0.012851039497171833,111,58.949999999999996
361-8367,DO_NOT_DISTURB,4.5,0.7,0.014979379362073044,101,68.00000000000001
376-2922,DO_NOT_DISTURB,4.5,0.7,0.01683537811546109,197,69.16999999999999
391-2702,DO_NOT_DISTURB,4.5,0.7,0.012917304891965867,155,57.769999999999996
353-7407,DO_NOT_DISTURB,4.5,0.7,0.01617750104879813,138,69.52
369-9772,DO_NOT_DISTURB,4.5,0.7,0.015015955869868248,134,65.55
352-6732,DO_NOT_DISTURB,4.5,0.7,0.00930017184351795,136,45.45
381-7597,DO_NOT_DISTURB,4.5,0.7,0.01359102869728773,125,61.54
403-1742,DO_NOT_DISTURB,4.5,0.7,0.006561850670145479,193,32.86
336-7696,DO_NOT_DISTURB,4.5,0.7,0.013046663094183245,144,57.8
334-2800,DO_NOT_DISTURB,4.5,0.7,0.011233620675549325,142,51.69
409-2917,DO_NOT_DISTURB,4.5,0.7,0.014630319113520402,92,66.93
395-1229,DO_NOT_DISTURB,4.5,0.7,0.011251931442639009,101,54.25
361-9195,DO_NOT_DISTURB,4.5,0.7,0.014378877938920117,171,61.38
422-3052,DO_NOT_DISTURB,4.5,0.7,0.014551942037739568,128,64.2
368-5165,DO_NOT_DISTURB,4.5,0.7,0.014969058453157472,107,67.08
360-9005,DO_NOT_DISTURB,4.5,0.7,0.013825633794341386,130,61.76
346-5036,DO_NOT_DISTURB,4.5,0.7,0.014148027896946625,112,63.87999999999999
414-7446,DO_NOT_DISTURB,4.5,0.7,0.017183887681624217,134,73.42999999999999
413-3177,DO_NOT_DISTURB,4.5,0.7,0.016459370661160582,151,69.6
383-2251,DO_NOT_DISTURB,4.5,0.7,0.015060920655873557,90,67.89
385-6175,DO_NOT_DISTURB,4.5,0.7,0.015624835102254719,130,68.26
334-2961,DO_NOT_DISTURB,4.5,0.7,0.013600432276079077,155,59.88
333-1012,DO_NOT_DISTURB,4.5,0.7,0.010693177128316874,108,51.910000000000004
391-6260,DO_NOT_DISTURB,4.5,0.7,0.008183208875812396,100,43.11
336-1353,DO_NOT_DISTURB,4.5,0.7,0.01540073310546115,121,67.57000000000001
338-9952,DO_NOT_DISTURB,4.5,0.7,0.013501494525589323,119,60.9
405-1821,DO_NOT_DISTURB,4.5,0.7,0.013647137264609522,125,61.55999999999999
420-6052,DO_NOT_DISTURB,4.5,0.7,0.01303051330939509,123,59.31
415-3158,DO_NOT_DISTURB,4.5,0.7,0.0034397947752428473,87,27.08
381-2745,DO_NOT_DISTURB,4.5,0.7,0.009571781754847672,126,46.4
399-8846,DO_NOT_DISTURB,4.5,0.7,0.015043237586104685,153,65.08999999999999
353-2557,DO_NOT_DISTURB,4.5,0.7,0.014125039547851518,185,59.8
344-6334,DO_NOT_DISTURB,4.5,0.7,0.013830291818646232,138,62.01
400-1899,DO_NOT_DISTURB,4.5,0.7,0.01130980757674365,159,50.839999999999996
398-2148,DO_NOT_DISTURB,4.5,0.7,0.014256180025550295,150,62.11
377-3876,DO_NOT_DISTURB,4.5,0.7,0.008584773110789945,134,42.81
378-8567,DO_NOT_DISTURB,4.5,0.7,0.016361787289639045,165,69.09
394-8861,DO_NOT_DISTURB,4.5,0.7,0.011126095612275263,151,51.41
355-9356,DO_NOT_DISTURB,4.5,0.7,0.013375490696459024,108,61.36
353-2763,DO_NOT_DISTURB,4.5,0.7,0.014938931024280072,136,65.25
353-3223,DO_NOT_DISTURB,4.5,0.7,0.008672189088576027,96,45.3
329-4474,DO_NOT_DISTURB,4.5,0.7,0.01405187294049645,137,61.93
357-4573,DO_NOT_DISTURB,4.5,0.7,0.008255091553632302,136,41.989999999999995
341-7112,DO_NOT_DISTURB,4.5,0.7,0.013806076361128287,95,63.04
336-9053,DO_NOT_DISTURB,4.5,0.7,0.013296911545107152,113,60.550000000000004
370-8676,DO_NOT_DISTURB,4.5,0.7,0.013112134068028157,149,58.16
391-2334,DO_NOT_DISTURB,4.5,0.7,0.007148847206474004,95,39.35
406-8465,DO_NOT_DISTURB,4.5,0.7,0.012735347192485548,132,57.730000000000004
329-1410,DO_NOT_DISTURB,4.5,0.7,0.016035826430904437,87,72.1
350-2075,DO_NOT_DISTURB,4.5,0.7,0.011750948049213655,153,53.230000000000004
382-7659,DO_NOT_DISTURB,4.5,0.7,0.009145073772930553,123,45.38
417-5146,DO_NOT_DISTURB,4.5,0.7,0.013395316058688489,113,60.56
344-6404,DO_NOT_DISTURB,4.5,0.7,0.012266305402985298,90,57.59
343-1009,DO_NOT_DISTURB,4.5,0.7,0.013756417250263102,142,61.27
333-7225,DO_NOT_DISTURB,4.5,0.7,0.012109855379368806,95,57.63
394-9220,DO_NOT_DISTURB,4.5,0.7,0.0137680569515867,82,63.66000000000001
364-5362,DO_NOT_DISTURB,4.5,0.7,0.01362731086888792,141,60.59
347-4626,DO_NOT_DISTURB,4.5,0.7,0.013994868776577284,114,63.54
395-6913,DO_NOT_DISTURB,4.0,0.7999999999999999,0.018664506921329156,102,79.69
415-8200,DO_NOT_DISTURB,4.5,0.7,0.01068371077384549,82,53.22
342-5854,DO_NOT_DISTURB,4.5,0.7,0.016807010978425387,174,69.77
371-2155,DO_NOT_DISTURB,4.5,0.7,0.012066264250179643,93,57.52
334-1339,DO_NOT_DISTURB,4.5,0.7,0.011788154496664193,102,55.83
341-7412,DO_NOT_DISTURB,4.5,0.7,0.013363522548268938,93,61.45
365-9371,DO_NOT_DISTURB,4.5,0.7,0.011876252528525378,139,54.45
390-1760,DO_NOT_DISTURB,4.5,0.7,0.010868797448244743,139,50.440000000000005
362-2356,DO_NOT_DISTURB,4.5,0.7,0.009185013674990009,83,47.34
339-4068,DO_NOT_DISTURB,4.5,0.7,0.016982667132549582,108,73.84
366-7560,DO_NOT_DISTURB,4.5,0.7,0.015264752303271026,123,66.99999999999999
355-6422,DO_NOT_DISTURB,4.5,0.7,0.010241530783286771,81,51.55
386-6580,DO_NOT_DISTURB,4.5,0.7,0.008672959573520805,122,44.209999999999994
382-6153,DO_NOT_DISTURB,4.5,0.7,0.012533077206545585,91,59.47
345-1994,DO_NOT_DISTURB,4.5,0.7,0.019011211134148453,93,82.14
393-6053,DO_NOT_DISTURB,4.5,0.7,0.007731460593027796,144,39.17
365-2192,DO_NOT_DISTURB,4.5,0.7,0.01459186449266745,221,59.65
401-5915,DO_NOT_DISTURB,4.5,0.7,0.015499758432805849,184,65.08
369-8703,DO_NOT_DISTURB,4.5,0.7,0.01282125468646583,209,54.089999999999996
327-1058,DO_NOT_DISTURB,4.5,0.7,0.009549705300118743,112,47.42
382-5743,DO_NOT_DISTURB,4.5,0.7,0.015086595849900826,121,67.18
405-3533,DO_NOT_DISTURB,4.5,0.7,0.01203022665256982,93,56.88
337-9326,DO_NOT_DISTURB,4.5,0.7,0.01635144484525801,160,68.97
414-1537,DO_NOT_DISTURB,4.5,0.7,0.008780627755284333,89,45.48
352-2270,DO_NOT_DISTURB,4.5,0.7,0.014893297799926465,106,66.98
388-4331,DO_NOT_DISTURB,4.5,0.7,0.008921546708462855,127,44.07
410-4882,DO_NOT_DISTURB,4.5,0.7,0.011870492039441108,95,56.46
392-1376,DO_NOT_DISTURB,4.5,0.7,0.009267307000162296,149,44.76
390-6388,DO_NOT_DISTURB,4.5,0.7,0.012948343414896648,103,59.74999999999999
758-9959,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.02987321282300945,457,98.11
799-8857,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.035530799574507665,448,120.91
759-9889,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.022110389611437426,447,69.94
778-8977,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.04215399355161011,444,144.55999999999997
796-5888,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.030520974240246065,447,101.4
758-9958,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.022603864930669758,450,73.88999999999999
797-9696,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.03794684840074766,454,132.07999999999998
765-9899,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.030605785952253897,445,102.3
997-7978,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.04488951372748286,464,154.38
765-5889,DO_NOT_DISTURB,4.0,0.7999999999999999,0.025075251773203282,85,99.56
788-6999,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.04333862744794192,448,148.95999999999998
797-7799,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.03203042373532758,408,108.39
759-7787,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.030261122066051367,455,99.47
779-7579,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.04372601872247926,440,152.08
989-7956,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.042324126631357505,454,145.05
758-6589,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.04127785464282086,459,141.14999999999998
768-5779,DO_NOT_DISTURB,4.0,0.7999999999999999,0.02551287050849994,87,101.53999999999999
997-9885,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.042663635419758116,444,147.37
995-5797,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.04398467587283393,479,150.85
998-9765,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.029571671479468268,407,99.74
987-8776,DO_NOT_DISTURB,4.0,0.7999999999999999,0.026555844639596544,94,105.44
796-7795,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.033556460934989464,444,112.83
758-6778,DO_NOT_DISTURB,4.0,0.7999999999999999,0.026486285016366323,95,104.28000000000002
756-9567,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.024578079313801078,406,80.92999999999999
797-9699,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.03729511180512734,445,130.20999999999998
988-5759,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.02416812047138312,458,79.26
785-8598,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.02839816068444032,407,98.87
799-5888,DO_NOT_DISTURB,4.0,0.7999999999999999,0.034315160160962754,86,135.23
999-9795,DO_NOT_DISTURB,4.0,0.7999999999999999,0.026106293710303936,97,102.87
998-7798,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.044075722257717206,404,155.26999999999998
996-7995,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.035196447079945035,448,119.57000000000001
775-5885,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.04368553783478338,467,150.26
797-6777,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.04628010164701731,499,157.98
775-9878,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.02895837161929994,454,98.2
799-7969,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.03442192308965957,444,115.06
759-5898,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.041164149373918116,448,141.79
778-7987,DO_NOT_DISTURB,4.0,0.7999999999999999,0.036679155755819,86,143.64
768-5979,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.039058015233329156,404,135.69
759-8966,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.028707679303920958,400,100.44999999999999
765-5799,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.03120910946576307,458,106.81000000000002
765-8779,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.03149518521911237,408,107.32000000000002
797-9789,DO_NOT_DISTURB,4.0,0.7999999999999999,0.02708876463360301,99,106.36
759-5587,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.04073372396362696,448,139.56
758-9869,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.03354332440062828,494,109.63000000000001
785-6778,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.033630144575043125,448,112.19000000000001
778-5957,DO_NOT_DISTURB,4.0,0.7999999999999999,0.02858559987627392,87,112.99
775-9968,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.04167778378682873,449,143.48999999999998
776-9599,DO_NOT_DISTURB,4.0,0.7999999999999999,0.0151033047882681,98,64.96
779-7979,DO_NOT_DISTURB,4.0,0.7999999999999999,0.02669829734989215,84,106.42
959-9989,DO_NOT_DISTURB,4.0,0.7999999999999999,0.02637572297010049,94,104.11
996-5665,DO_NOT_DISTURB,4.0,0.7999999999999999,0.024282082950824714,85,97.12999999999998
997-9989,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.03005933315427629,447,99.74000000000001
796-5989,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.03311320040815098,400,113.17
776-5898,DO_NOT_DISTURB,4.0,0.7999999999999999,0.026127382006685806,99,103.08999999999999
999-9575,DO_NOT_DISTURB,4.0,0.7999999999999999,0.026280510375439714,85,104.77
779-5696,DO_NOT_DISTURB,4.0,0.7999999999999999,0.03769264319010746,86,148.19
757-7858,DO_NOT_DISTURB,4.0,0.7999999999999999,0.034505164104149215,94,135.54000000000002
769-8579,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.031550959769355014,409,106.84
777-6898,DO_NOT_DISTURB,4.0,0.7999999999999999,0.03600372143366641,94,140.58
766-8876,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.04355095025557673,405,152.6
959-7558,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.0351746230185699,459,118.00999999999999
755-6568,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.03506011936884868,404,120.69
985-9699,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.04302566810429511,409,150.7
779-6655,DO_NOT_DISTURB,4.0,0.7999999999999999,0.02481490348980633,95,101.82
987-5955,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.03099637733414728,400,108.22
798-9878,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.03191797941269511,490,104.03999999999999
797-7756,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.043542837810626275,465,149.27
995-8959,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.033388803128600576,450,112.5
776-9799,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.04065957429435063,445,139.16
769-5555,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.030811117434041142,449,101.71000000000002
795-5595,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.04205066201878655,446,145.21
997-8697,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.0424444441714887,440,146.19
769-9659,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.03316141525435023,469,110.29999999999998
999-7967,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.03067910255318913,406,104.01
768-8688,DO_NOT_DISTURB,4.0,0.7999999999999999,0.02964453093273762,85,116.76
985-9789,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.030848924919870506,455,101.74
779-7979,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.019303477125910837,454,62.59
787-8695,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.03318845091224083,404,114.03999999999999
786-5787,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.03228791076070328,454,107.19999999999999
769-9589,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.03895531054815123,407,135.48999999999998
778-7886,DO_NOT_DISTURB,4.0,0.7999999999999999,0.029836514626649217,98,116.71
775-5596,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.030358889612459975,444,100.96000000000001
798-9995,DO_NOT_DISTURB,4.0,0.7999999999999999,0.025446235569333807,94,101.09
768-9676,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.040451319956526566,400,141.32
755-8599,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.03469349320423455,454,116.0
799-9599,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.03811288400655585,404,132.06
798-7999,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.04090872242080392,440,140.8
758-5856,DO_NOT_DISTURB,4.0,0.7999999999999999,0.02927417447063351,85,116.30999999999999
996-9555,DO_NOT_DISTURB,4.0,0.7999999999999999,0.025325020819572833,94,103.13
799-7988,DO_NOT_DISTURB,4.0,0.7999999999999999,0.038765252655701465,84,151.07999999999998
777-9959,DO_NOT_DISTURB,4.0,0.7999999999999999,0.02770295574468095,85,111.46000000000001
778-7589,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.032106988828659554,457,106.33
766-9879,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.03283705456857242,466,108.09000000000002
797-6799,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.03828970098875638,445,130.43
797-6555,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.03389524243949127,400,116.5
775-7658,DO_NOT_DISTURB,4.0,0.7999999999999999,0.02960017202873501,84,117.47000000000001
988-9757,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.030493219386516904,449,101.14999999999999
759-9995,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.029674663385542522,466,100.16
785-7955,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.03390759935454897,449,113.83
958-9575,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.0409638706252771,445,141.11999999999998
786-5797,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.03171011489650386,405,107.85
786-9999,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.022285705882921787,405,75.0
996-5657,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.0339912220228971,444,113.91999999999999
799-8695,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.03414100040120726,408,117.02999999999999
998-5999,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.040281426133758326,447,141.37
758-9558,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.02438269711263952,445,78.45
987-5779,DO_NOT_DISTURB,4.0,0.7999999999999999,0.025886671258916267,84,102.64999999999999
779-9588,DO_NOT_DISTURB,4.0,0.7999999999999999,0.0374776272647012,94,146.42999999999998
997-5796,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.030985529350670123,447,103.17
987-7559,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.034624825332352005,446,117.55000000000001
789-6798,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.03261631884718509,444,109.65
775-8578,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.031094010223138797,444,103.12
985-5758,DO_NOT_DISTURB,4.0,0.7999999999999999,0.029486597098025674,97,115.66000000000001
775-9875,DO_NOT_DISTURB,4.0,0.7999999999999999,0.027758434485528942,95,109.46999999999998
758-5998,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.030744966956397626,457,101.22
778-5555,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.04005107966552289,404,139.42
757-7896,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.04104219601891752,464,140.9
798-5958,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.033578714572206035,479,111.13
778-6678,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.03166915704299906,465,108.48
795-5988,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.02994327966053688,405,101.36
795-6796,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.030903287679336547,404,107.63
776-5958,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.035906268928653305,444,122.1
788-8678,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.03235733061459521,454,107.51999999999998
777-7769,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.04307256086697666,446,149.15
959-7599,DO_NOT_DISTURB,4.0,0.7999999999999999,0.02561087646924117,87,101.57000000000001
789-9579,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.03085957139451057,464,102.33999999999999
787-9855,DO_NOT_DISTURB,4.0,0.7999999999999999,0.0341405721971516,94,137.01
765-5886,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.04171259174102223,458,143.39
777-5996,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.030580335432495075,404,103.92999999999998
757-6999,DO_NOT_DISTURB,4.0,0.7999999999999999,0.02953670793669359,85,117.16
796-9895,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.030932544954500416,405,104.66
775-8789,DO_NOT_DISTURB,4.0,0.7999999999999999,0.027581098494303048,94,112.48
785-7567,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.044834849621237904,447,155.34
796-6775,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.03224601676310832,444,108.03000000000002
758-9778,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.03086407942110807,440,102.98
767-5685,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.03268980783799695,444,109.39
777-9989,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.04080017989805584,405,142.85
766-9555,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.03183381168999923,454,105.19
777-7789,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.03953520745344082,445,135.70999999999998
775-7758,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.031642948606285706,448,105.78
755-7997,DO_NOT_DISTURB,4.0,0.7999999999999999,0.03675522539446398,84,144.21
995-5976,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.042712850656050995,459,146.06
795-5867,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.04152085454103676,405,144.70999999999998
798-9657,DO_NOT_DISTURB,4.0,0.7999999999999999,0.025960081203330005,95,102.21
998-8978,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.033778229990845614,449,113.24999999999999
797-7777,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.03024402193756645,448,100.66000000000001
799-9868,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.03147688963554668,475,103.52
795-5568,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.0339231406830958,408,115.84
777-7877,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.024363381406141776,454,77.94
786-7956,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.03217702435321577,450,107.23
757-6598,DO_NOT_DISTURB,4.0,0.7999999999999999,0.026810238187606476,87,106.33000000000001
769-5995,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.019629569206593405,449,63.24999999999999
785-7999,DO_NOT_DISTURB,4.0,0.7999999999999999,0.036167848008317426,86,144.33
758-7799,DO_NOT_DISTURB,4.0,0.7999999999999999,0.0265297774623546,94,105.41
996-9859,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.04301417833707208,444,148.41
777-6689,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.0336287135289426,464,111.43
779-6968,DO_NOT_DISTURB,4.0,0.7999999999999999,0.024982439843286245,94,102.21999999999998
768-5879,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.041995663485494765,404,146.29999999999998
777-5678,DO_NOT_DISTURB,4.0,0.7999999999999999,0.03368674366522001,90,135.22
999-9898,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.033451391724517,454,111.90999999999998
798-7867,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.03247805496663745,444,108.89000000000001
999-7998,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.03163762331839558,409,107.61
785-9989,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.03903827724017553,449,136.43
755-9759,DO_NOT_DISTURB,4.0,0.7999999999999999,0.026334422776838836,94,104.47999999999999
989-9855,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.03321288600399246,440,111.97000000000001
797-7958,DO_NOT_DISTURB,4.0,0.7999999999999999,0.02783689703875156,87,110.35
795-6779,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.035274308434933975,444,119.29
778-6558,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.04352972746307071,444,150.32000000000002
759-5995,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.03970786584591493,456,138.98999999999998
789-9565,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.04265677211375586,445,147.34
777-9799,DO_NOT_DISTURB,4.0,0.7999999999999999,0.028252209250188412,97,111.2
987-5555,DO_NOT_DISTURB,4.0,0.7999999999999999,0.03923224088742561,84,152.54000000000002
799-5895,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.03972487584292885,445,139.63000000000002
766-9999,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.03218830213724697,470,106.42999999999999
768-5697,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.024117518747177585,405,78.44
997-5897,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.03155523578292374,444,105.04
775-9759,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.022061882361572846,446,72.35000000000001
986-9898,DO_NOT_DISTURB,4.0,0.7999999999999999,0.036394842973264833,95,142.62
779-9859,DO_NOT_DISTURB,4.0,0.7999999999999999,0.02655222987700389,99,105.96999999999998
786-6575,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.02996193666633504,444,99.14
775-8876,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.03267873483120136,460,108.59
775-7888,DO_NOT_DISTURB,4.0,0.7999999999999999,0.027512904263040393,95,108.86000000000001
766-7779,DO_NOT_DISTURB,4.0,0.7999999999999999,0.029644233965513443,95,116.05999999999999
777-6675,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.020038367697198585,445,64.47
755-7658,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.030665706534137586,495,102.54
