Phone Number,Customer_Category,Priority_Score,Priority_Level,Customer_Value_Score,Satisfaction_Score,Risk_Score,CustServ Calls,Account Length,Total_Charges
384-5004,PRIORITY_UPSELL_RETENTION,85.53957771207075,HIGH,0.01798592373569154,0.0,0.7,1,144,76.34
348-7193,PRIORITY_UPSELL_RETENTION,85.25539011385389,HIGH,0.00851300379512966,0.0,1.0,5,50,46.75
418-7055,PRIORITY_UPSELL_RETENTION,85.29068550148162,HIGH,0.009689516716054176,0.0,1.0,5,76,49.47
404-3106,PRIORITY_UPSELL_RETENTION,85.51494131895612,HIGH,0.017164710631870438,0.0,0.5,2,109,74.46000000000001
341-8719,PRIORITY_UPSELL_RETENTION,85.55023456829194,HIGH,0.018341152276397894,0.4,0.5,0,70,80.35000000000001
334-5029,PRIORITY_UPSELL_RETENTION,85.53228358956815,HIGH,0.017742786318938632,0.0,0.7,1,115,76.64
330-4978,PRIORITY_UPSELL_RETENTION,85.55034244339843,HIGH,0.018344748113281167,0.0,0.5,2,80,80.35999999999999
355-3801,PRIORITY_UPSELL_RETENTION,85.39862896036142,HIGH,0.013287632012047378,0.0,0.7,1,60,63.06
376-9607,PRIORITY_UPSELL_RETENTION,85.25123401617283,HIGH,0.008374467205760952,0.0,0.7,1,23,47.269999999999996
421-8537,PRIORITY_UPSELL_RETENTION,85.36928867754314,HIGH,0.012309622584771219,0.4,0.7,0,181,53.59
407-7258,PRIORITY_UPSELL_RETENTION,85.39585479779691,HIGH,0.013195159926563624,0.0,0.7,2,54,63.449999999999996
335-6508,PRIORITY_UPSELL_RETENTION,85.51545077295656,HIGH,0.017181692431884964,0.4,0.5,0,77,76.08
348-6720,PRIORITY_UPSELL_RETENTION,85.31055884585507,HIGH,0.010351961528502455,0.0,1.0,4,111,50.519999999999996
390-5055,PRIORITY_UPSELL_RETENTION,85.31448289012683,HIGH,0.010482763004227355,0.0,0.7,2,115,50.47
331-1391,PRIORITY_UPSELL_RETENTION,85.53303689082504,HIGH,0.017767896360834857,0.0,0.8,3,149,74.67
420-6465,PRIORITY_UPSELL_RETENTION,85.36312684481898,HIGH,0.012104228160632825,0.4,0.7,0,51,59.36
348-6853,PRIORITY_UPSELL_RETENTION,85.53498044539057,HIGH,0.01783268151301906,0.0,0.5,1,54,79.97
409-7523,PRIORITY_UPSELL_RETENTION,85.39987257496061,HIGH,0.013329085832020204,0.4,0.7,0,125,59.959999999999994
397-1766,PRIORITY_UPSELL_RETENTION,85.27263998017168,HIGH,0.00908799933905575,0.0,0.7,1,117,45.03000000000001
373-8908,PRIORITY_UPSELL_RETENTION,85.52803014072481,HIGH,0.01760100469082678,0.4,0.5,0,97,76.84
369-7017,PRIORITY_UPSELL_RETENTION,85.34918898742366,HIGH,0.011639632914121763,0.0,1.0,4,77,56.33
420-8435,PRIORITY_UPSELL_RETENTION,85.4412559226892,HIGH,0.014708530756306563,0.0,0.7,2,80,66.97999999999999
342-4122,PRIORITY_UPSELL_RETENTION,85.52691188916712,HIGH,0.017563729638903958,0.0,0.7,2,119,75.86
340-1876,PRIORITY_UPSELL_RETENTION,85.42492653991897,HIGH,0.014164217997299198,0.0,0.7,1,162,61.15
383-6095,PRIORITY_UPSELL_RETENTION,85.32622636274964,HIGH,0.010874212091654723,0.0,1.0,5,85,53.760000000000005
407-2259,PRIORITY_UPSELL_RETENTION,85.53388289067424,HIGH,0.017796096355807818,0.0,0.5,1,107,76.58999999999999
417-3999,PRIORITY_UPSELL_RETENTION,85.30218374458684,HIGH,0.010072791486228153,0.4,0.7,0,119,48.989999999999995
379-1720,PRIORITY_UPSELL_RETENTION,85.52644644492152,HIGH,0.017548214830717324,0.4,0.7,0,133,74.91
405-7676,PRIORITY_UPSELL_RETENTION,85.32253952436977,HIGH,0.010751317478992311,0.0,1.0,7,146,50.150000000000006
361-2349,PRIORITY_UPSELL_RETENTION,85.29423254992986,HIGH,0.009807751664328634,0.0,0.7,2,119,47.48
387-5533,PRIORITY_UPSELL_RETENTION,85.56069279757513,HIGH,0.018689759919170927,0.0,0.5,1,101,80.01
359-4336,PRIORITY_UPSELL_RETENTION,85.54795717929402,HIGH,0.0182652393098005,0.0,0.5,1,39,82.26
406-3069,PRIORITY_UPSELL_RETENTION,85.33452085412826,HIGH,0.011150695137608774,0.0,1.0,4,56,55.76
334-6519,PRIORITY_UPSELL_RETENTION,85.53957217957475,HIGH,0.01798573931915837,0.4,0.5,0,76,79.13
405-4109,PRIORITY_UPSELL_RETENTION,85.27810002012468,HIGH,0.009270000670822775,0.4,0.7,0,105,47.16
357-5696,PRIORITY_UPSELL_RETENTION,85.2847965893436,HIGH,0.009493219644786876,0.0,0.7,1,91,48.5
405-5403,PRIORITY_UPSELL_RETENTION,85.43021338895929,HIGH,0.01434044629864294,0.4,0.7,0,147,63.11
330-9354,PRIORITY_UPSELL_RETENTION,85.53587878728695,HIGH,0.01786262624289811,0.0,0.5,2,68,78.80000000000001
335-2019,PRIORITY_UPSELL_RETENTION,85.53912141744529,HIGH,0.017970713914842985,0.0,0.7,2,159,75.08
384-5632,PRIORITY_UPSELL_RETENTION,85.38984687302985,HIGH,0.012994895767661956,0.0,0.7,1,93,61.01
352-6068,PRIORITY_UPSELL_RETENTION,85.38038565866164,HIGH,0.012679521955388077,0.0,1.0,4,174,55.75000000000001
371-1727,PRIORITY_UPSELL_RETENTION,85.32851488651283,HIGH,0.010950496217094713,0.0,1.0,8,103,52.730000000000004
382-4932,PRIORITY_UPSELL_RETENTION,85.2511856580225,HIGH,0.008372855267416308,0.0,1.0,6,100,43.33
377-5043,PRIORITY_UPSELL_RETENTION,85.55734497042312,HIGH,0.018578165680770396,0.0,0.5,1,119,79.03
401-7359,PRIORITY_UPSELL_RETENTION,85.60068660398635,HIGH,0.020022886799544833,0.4,0.5,0,105,84.92999999999999
375-2184,PRIORITY_UPSELL_RETENTION,85.31723746619944,HIGH,0.01057458220664794,0.0,1.0,3,108,51.0
403-9719,PRIORITY_UPSELL_RETENTION,85.32383298973143,HIGH,0.010794432991047691,0.0,0.7,2,113,51.669999999999995
364-9904,PRIORITY_UPSELL_RETENTION,85.25995756342314,HIGH,0.008665252114104582,0.0,1.0,4,52,47.5
373-8483,PRIORITY_UPSELL_RETENTION,85.51065047852464,HIGH,0.017021682617487818,0.4,0.5,0,71,76.00999999999999
399-7268,PRIORITY_UPSELL_RETENTION,85.46378402171754,HIGH,0.015459467390584916,0.0,0.7,1,139,67.21
403-2673,PRIORITY_UPSELL_RETENTION,85.35504923669266,HIGH,0.01183497455642234,0.0,1.0,5,113,55.13
340-4972,PRIORITY_UPSELL_RETENTION,85.44710684234398,HIGH,0.01490356141146615,0.0,0.7,2,49,69.94999999999999
417-4826,PRIORITY_UPSELL_RETENTION,85.38697668128955,HIGH,0.012899222709651595,0.0,1.0,3,106,59.97
339-6477,PRIORITY_UPSELL_RETENTION,85.53385099633921,HIGH,0.017795033211307206,0.0,1.0,3,112,77.13999999999999
340-8323,PRIORITY_UPSELL_RETENTION,85.51217979581405,HIGH,0.017072659860468124,0.0,0.7,1,73,76.36999999999999
408-4836,PRIORITY_UPSELL_RETENTION,85.59343588945129,HIGH,0.019781196315043076,0.0,0.5,1,93,84.67999999999999
374-8329,PRIORITY_UPSELL_RETENTION,85.36437088506533,HIGH,0.012145696168844054,0.4,0.7,0,154,54.53
367-8692,PRIORITY_UPSELL_RETENTION,85.54234473496918,HIGH,0.018078157832305743,0.0,0.5,2,162,74.8
335-4888,PRIORITY_UPSELL_RETENTION,85.57013405972592,HIGH,0.019004468657530704,0.0,0.5,1,136,79.64
379-7215,PRIORITY_UPSELL_RETENTION,85.52266929143583,HIGH,0.017422309714527715,0.0,0.8,3,94,76.22
400-8375,PRIORITY_UPSELL_RETENTION,85.50358512011327,HIGH,0.016786170670442333,0.4,0.7,0,53,76.29
400-8538,PRIORITY_UPSELL_RETENTION,85.49365720800986,HIGH,0.016455240266995443,0.0,1.0,4,95,72.73
419-5171,PRIORITY_UPSELL_RETENTION,85.59253156404533,HIGH,0.019751052134844477,0.1,0.8,3,71,85.52999999999999
413-2194,PRIORITY_UPSELL_RETENTION,85.54421674083572,HIGH,0.018140558027857526,0.0,0.5,2,74,80.07
355-2634,PRIORITY_UPSELL_RETENTION,85.44004670779316,HIGH,0.014668223593105162,0.4,0.7,0,128,64.92999999999999
422-5350,PRIORITY_UPSELL_RETENTION,85.53750409608668,HIGH,0.017916803202889357,0.0,0.5,2,123,76.38000000000001
381-4029,PRIORITY_UPSELL_RETENTION,85.33711682881736,HIGH,0.011237227627245284,0.0,1.0,4,150,51.559999999999995
335-2967,PRIORITY_UPSELL_RETENTION,85.58314860124219,HIGH,0.019438286708073026,0.0,0.5,2,60,85.09
388-6026,PRIORITY_UPSELL_RETENTION,85.42868130660841,HIGH,0.014289376886947142,0.4,0.7,0,138,62.910000000000004
346-2020,PRIORITY_UPSELL_RETENTION,85.34319039558561,HIGH,0.01143967985285354,0.4,0.7,0,37,57.79
329-9067,PRIORITY_UPSELL_RETENTION,85.53357636908132,HIGH,0.017785878969377444,0.4,0.5,0,111,76.63
411-2958,PRIORITY_UPSELL_RETENTION,85.52614587922888,HIGH,0.017538195974295897,0.0,0.8,3,92,76.53999999999999
385-7148,PRIORITY_UPSELL_RETENTION,85.25430521387028,HIGH,0.008476840462342781,0.0,0.7,1,100,44.25000000000001
387-1535,PRIORITY_UPSELL_RETENTION,85.52935286395187,HIGH,0.017645095465062564,0.0,1.0,3,126,75.67000000000002
336-8343,PRIORITY_UPSELL_RETENTION,85.56978156944216,HIGH,0.018992718981405216,0.0,0.5,2,212,75.86000000000001
359-5731,PRIORITY_UPSELL_RETENTION,85.572676026757,HIGH,0.019089200891899666,0.0,0.7,2,172,78.52999999999999
367-1681,PRIORITY_UPSELL_RETENTION,85.29262318250436,HIGH,0.009754106083478731,0.4,0.7,0,166,44.72
351-4025,PRIORITY_UPSELL_RETENTION,85.33889464572873,HIGH,0.01129648819095742,0.0,0.7,1,94,54.02
329-9667,PRIORITY_UPSELL_RETENTION,85.49293977888165,HIGH,0.016431325962721715,0.0,1.0,3,115,72.17
327-8495,PRIORITY_UPSELL_RETENTION,85.53763579581026,HIGH,0.017921193193675418,0.0,0.8,3,41,80.39
416-5660,PRIORITY_UPSELL_RETENTION,85.38763123347803,HIGH,0.012921041115934232,0.0,1.0,4,167,56.580000000000005
365-7774,PRIORITY_UPSELL_RETENTION,85.42006786899293,HIGH,0.01400226229976418,0.0,1.0,4,97,63.43
367-3220,PRIORITY_UPSELL_RETENTION,85.52913059622003,HIGH,0.017637686540667708,0.4,0.5,0,71,78.22
406-2242,PRIORITY_UPSELL_RETENTION,85.51420865270437,HIGH,0.017140288423479165,0.4,0.5,0,98,74.92999999999999
413-7468,PRIORITY_UPSELL_RETENTION,85.51200174671682,HIGH,0.017066724890560797,0.4,0.5,0,13,79.38
379-2503,PRIORITY_UPSELL_RETENTION,85.3690068324998,HIGH,0.012300227749993474,0.0,1.0,5,116,56.629999999999995
364-3286,PRIORITY_UPSELL_RETENTION,85.35369231534335,HIGH,0.011789743844778173,0.0,1.0,4,88,56.34
420-8897,PRIORITY_UPSELL_RETENTION,85.50287629225852,HIGH,0.016762543075283902,0.0,0.7,1,61,75.78999999999999
351-7309,PRIORITY_UPSELL_RETENTION,85.50464764016581,HIGH,0.016821588005527327,0.0,0.7,1,80,75.03999999999999
401-6982,PRIORITY_UPSELL_RETENTION,85.56591825868792,HIGH,0.01886394195626367,0.0,0.5,2,29,84.91999999999999
328-7833,PRIORITY_UPSELL_RETENTION,85.34184722688924,HIGH,0.01139490756297491,0.0,1.0,5,98,55.39000000000001
342-8167,PRIORITY_UPSELL_RETENTION,85.5273672679855,HIGH,0.017578908932849677,0.0,0.8,3,113,75.87
348-4316,PRIORITY_UPSELL_RETENTION,85.36417572698102,HIGH,0.012139190899367028,0.0,1.0,4,124,55.72
375-3826,PRIORITY_UPSELL_RETENTION,85.5588730004609,HIGH,0.01862910001536369,0.0,0.5,2,110,79.69000000000001
356-5475,PRIORITY_UPSELL_RETENTION,85.29876508720018,HIGH,0.00995883624000586,0.0,1.0,6,82,50.58
371-6284,PRIORITY_UPSELL_RETENTION,85.34981263471143,HIGH,0.011660421157047442,0.0,1.0,3,124,54.39
410-7611,PRIORITY_UPSELL_RETENTION,85.3724424861,HIGH,0.012414749536666606,0.0,0.7,1,120,57.339999999999996
340-6908,PRIORITY_UPSELL_RETENTION,85.37860451545443,HIGH,0.012620150515147418,0.0,0.7,1,68,60.66
399-2457,PRIORITY_UPSELL_RETENTION,85.531030183523,HIGH,0.01770100611743312,0.0,0.7,2,102,77.09
358-2490,PRIORITY_UPSELL_RETENTION,85.60305598791453,HIGH,0.020101866263817735,0.1,0.5,2,105,84.85
349-3112,PRIORITY_UPSELL_RETENTION,85.42180674949027,HIGH,0.01406022498300929,0.0,0.7,1,153,61.220000000000006
391-1737,PRIORITY_UPSELL_RETENTION,85.33894527025483,HIGH,0.011298175675160912,0.0,1.0,4,112,53.669999999999995
352-5466,PRIORITY_UPSELL_RETENTION,85.52440680931947,HIGH,0.017480226977315865,0.0,0.7,1,42,79.58999999999999
364-5510,PRIORITY_UPSELL_RETENTION,85.31393545704523,HIGH,0.010464515234841237,0.0,0.7,1,101,50.7
416-6886,PRIORITY_UPSELL_RETENTION,85.3924753435066,HIGH,0.013082511450220003,0.0,1.0,9,53,63.099999999999994
344-1136,PRIORITY_UPSELL_RETENTION,85.39398373458475,HIGH,0.013132791152825037,0.0,0.7,2,120,59.93000000000001
378-6276,PRIORITY_UPSELL_RETENTION,85.35377109289992,HIGH,0.01179236976333062,0.0,1.0,6,108,55.94
343-2592,PRIORITY_UPSELL_RETENTION,85.61738843331618,HIGH,0.02057961444387262,0.0,0.5,1,161,84.1
396-4410,PRIORITY_UPSELL_RETENTION,85.42203950355037,HIGH,0.014067983451679093,0.4,0.7,0,130,62.82
347-3406,PRIORITY_UPSELL_RETENTION,85.52684556374001,HIGH,0.017561518791333462,0.0,0.7,1,107,76.74000000000001
352-7752,PRIORITY_UPSELL_RETENTION,85.53391011424154,HIGH,0.017797003808051066,0.0,0.5,1,126,76.03
388-9285,PRIORITY_UPSELL_RETENTION,85.30015696754768,HIGH,0.010005232251589093,0.0,1.0,5,77,51.199999999999996
333-4594,PRIORITY_UPSELL_RETENTION,85.37362469860756,HIGH,0.01245415662025207,0.0,0.7,1,92,59.11
388-2240,PRIORITY_UPSELL_RETENTION,85.44543691631426,HIGH,0.014847897210475615,0.0,0.7,1,139,64.88000000000001
373-4264,PRIORITY_UPSELL_RETENTION,85.53681694263588,HIGH,0.017893898087862892,0.0,0.7,1,89,78.86
354-5689,PRIORITY_UPSELL_RETENTION,85.3425316481484,HIGH,0.011417721604946708,0.0,1.0,5,114,53.550000000000004
328-8980,PRIORITY_UPSELL_RETENTION,85.48584086879619,HIGH,0.016194695626539617,0.0,0.5,2,37,74.74000000000001
399-2151,PRIORITY_UPSELL_RETENTION,85.32271398209348,HIGH,0.010757132736449022,0.0,0.7,2,100,52.550000000000004
379-9524,PRIORITY_UPSELL_RETENTION,85.36406024932313,HIGH,0.012135341644104545,0.0,1.0,4,132,55.93000000000001
350-7114,PRIORITY_UPSELL_RETENTION,85.23289295912659,HIGH,0.0077630986375530585,0.0,1.0,6,40,44.349999999999994
353-9998,PRIORITY_UPSELL_RETENTION,85.31441495278348,HIGH,0.01048049842611612,0.0,1.0,4,75,52.349999999999994
409-9911,PRIORITY_UPSELL_RETENTION,85.36860986529464,HIGH,0.012286995509821456,0.0,1.0,4,105,56.51
379-6970,PRIORITY_UPSELL_RETENTION,85.55043425438164,HIGH,0.01834780847938826,0.0,0.7,2,182,75.52000000000001
332-6139,PRIORITY_UPSELL_RETENTION,85.41374685816088,HIGH,0.013791561938695723,0.0,0.7,1,152,60.01
415-4564,PRIORITY_UPSELL_RETENTION,85.33083347668948,HIGH,0.011027782556316038,0.0,0.7,1,129,51.900000000000006
414-7090,PRIORITY_UPSELL_RETENTION,85.42302961368368,HIGH,0.014100987122789366,0.0,1.0,3,116,63.16
332-2889,PRIORITY_UPSELL_RETENTION,85.37260358267167,HIGH,0.01242011942238924,0.0,1.0,4,143,56.22
412-1991,PRIORITY_UPSELL_RETENTION,85.23536585925113,HIGH,0.007845528641704425,0.0,1.0,5,21,45.379999999999995
372-8883,PRIORITY_UPSELL_RETENTION,85.3144416900943,HIGH,0.01048138966980997,0.0,1.0,5,111,50.67
330-2635,PRIORITY_UPSELL_RETENTION,85.22536042813039,HIGH,0.00751201427101305,0.4,0.7,0,57,42.71
408-3262,PRIORITY_UPSELL_RETENTION,85.45284734885881,HIGH,0.015094911628627075,0.0,0.7,2,92,67.77
410-3159,PRIORITY_UPSELL_RETENTION,85.25482457081388,HIGH,0.008494152360462744,0.0,0.7,2,125,43.12
344-5181,PRIORITY_UPSELL_RETENTION,85.57107189316751,HIGH,0.019035729772250258,0.4,0.5,0,119,80.98
384-7236,PRIORITY_UPSELL_RETENTION,85.51763487213903,HIGH,0.017254495737967425,0.0,0.8,3,138,73.36
408-5322,PRIORITY_UPSELL_RETENTION,85.4996013345651,HIGH,0.016653377818836693,0.0,0.5,1,19,77.48
409-2983,PRIORITY_UPSELL_RETENTION,85.49395074948657,HIGH,0.0164650249828856,0.0,0.7,2,58,75.08
378-9542,PRIORITY_UPSELL_RETENTION,85.53231960848642,HIGH,0.017743986949547375,0.0,0.7,1,152,75.39
344-1970,PRIORITY_UPSELL_RETENTION,85.55672202666719,HIGH,0.01855740088890638,0.0,0.7,1,124,79.39
333-9002,PRIORITY_UPSELL_RETENTION,85.34517042702885,HIGH,0.011505680900961747,0.0,0.7,1,131,53.099999999999994
329-6731,PRIORITY_UPSELL_RETENTION,85.29769875505377,HIGH,0.009923291835125947,0.0,1.0,4,123,48.23
395-1901,PRIORITY_UPSELL_RETENTION,85.52819815514556,HIGH,0.017606605171518602,0.0,0.5,1,122,75.25
348-1163,PRIORITY_UPSELL_RETENTION,85.63580587608644,HIGH,0.02119352920288125,0.0,0.5,1,115,88.97
337-4600,PRIORITY_UPSELL_RETENTION,85.512031117994,HIGH,0.017067703933133116,0.0,0.5,1,25,78.67
354-7397,PRIORITY_UPSELL_RETENTION,85.51494649731312,HIGH,0.017164883243770586,0.4,0.5,0,97,74.92999999999999
397-3746,PRIORITY_UPSELL_RETENTION,85.29957068826597,HIGH,0.009985689608865797,0.0,0.7,2,86,50.69
332-5820,PRIORITY_UPSELL_RETENTION,85.55480926274794,HIGH,0.018493642091597887,0.0,0.5,1,145,77.46
357-1938,PRIORITY_UPSELL_RETENTION,85.5775546619455,HIGH,0.019251822064849735,0.4,0.7,0,125,81.84
409-4671,PRIORITY_UPSELL_RETENTION,85.37640433645419,HIGH,0.012546811215139536,0.0,1.0,3,147,56.120000000000005
376-5213,PRIORITY_UPSELL_RETENTION,85.44228137882949,HIGH,0.014742712627649758,0.4,0.7,0,105,66.37
402-3370,PRIORITY_UPSELL_RETENTION,85.65897173310434,HIGH,0.021965724436811242,0.1,0.5,1,141,90.12
382-8079,PRIORITY_UPSELL_RETENTION,85.44519007755703,HIGH,0.01483966925190089,0.0,0.7,2,91,67.72
373-6922,PRIORITY_UPSELL_RETENTION,85.60425407457582,HIGH,0.02014180248586051,0.4,0.5,0,116,84.82000000000001
347-8659,PRIORITY_UPSELL_RETENTION,85.57022362719655,HIGH,0.019007454239885188,0.0,1.0,4,88,82.76
382-2182,PRIORITY_UPSELL_RETENTION,85.31908880817514,HIGH,0.010636293605838057,0.0,0.7,2,50,54.120000000000005
369-6890,PRIORITY_UPSELL_RETENTION,85.43028566689122,HIGH,0.01434285556304084,0.0,0.7,1,188,60.779999999999994
420-6324,PRIORITY_UPSELL_RETENTION,85.49746295260239,HIGH,0.016582098420079655,0.0,0.5,1,103,72.65
383-9306,PRIORITY_UPSELL_RETENTION,85.49483260640815,HIGH,0.016494420213604893,0.4,0.7,0,65,74.52000000000001
369-1929,PRIORITY_UPSELL_RETENTION,85.51594643285891,HIGH,0.017198214428630447,0.0,1.0,3,180,71.01
359-7426,PRIORITY_UPSELL_RETENTION,85.49675102802618,HIGH,0.016558367600872658,0.0,1.0,4,44,76.19
415-6347,PRIORITY_UPSELL_RETENTION,85.35256258353097,HIGH,0.011752086117699132,0.4,0.7,0,121,54.66
390-9735,PRIORITY_UPSELL_RETENTION,85.5256769372934,HIGH,0.017522564576446752,0.0,0.5,1,125,75.07000000000001
343-2689,PRIORITY_UPSELL_RETENTION,85.52448403225438,HIGH,0.017482801075146118,0.4,0.7,0,125,74.97
359-6232,PRIORITY_UPSELL_RETENTION,85.60698306673686,HIGH,0.020232768891228745,0.0,0.8,3,74,87.27999999999999
388-7540,PRIORITY_UPSELL_RETENTION,85.56150039039726,HIGH,0.018716679679908435,0.0,0.8,3,209,75.08
389-4608,PRIORITY_UPSELL_RETENTION,85.57202167929084,HIGH,0.019067389309694878,0.0,0.5,1,132,80.44
328-9797,PRIORITY_UPSELL_RETENTION,85.52629989789,HIGH,0.01754332992966654,0.4,0.5,0,63,78.4
418-8568,PRIORITY_UPSELL_RETENTION,85.54880024756403,HIGH,0.018293341585467894,0.0,0.7,2,182,75.15
405-3309,PRIORITY_UPSELL_RETENTION,85.52505276812207,HIGH,0.017501758937402356,0.4,0.5,0,127,74.83
384-4938,PRIORITY_UPSELL_RETENTION,85.55105985708617,HIGH,0.018368661902872417,0.0,0.8,5,130,77.92
355-9366,PRIORITY_UPSELL_RETENTION,85.3666863092616,HIGH,0.01222287697538642,0.4,0.7,0,90,57.97
343-1347,PRIORITY_UPSELL_RETENTION,85.23425199947341,HIGH,0.007808399982447256,0.0,0.7,2,61,43.78
376-4292,PRIORITY_UPSELL_RETENTION,85.5852914964887,HIGH,0.01950971654962307,0.4,0.5,0,147,80.71000000000001
352-5787,PRIORITY_UPSELL_RETENTION,85.497435964124,HIGH,0.016581198804133338,0.4,0.7,0,137,71.03999999999999
415-3537,PRIORITY_UPSELL_RETENTION,85.33509032461323,HIGH,0.011169677487107909,0.0,1.0,4,161,50.78
373-3959,PRIORITY_UPSELL_RETENTION,85.49577701670152,HIGH,0.01652590055671762,0.0,0.7,2,134,71.22000000000001
358-1346,PRIORITY_UPSELL_RETENTION,85.45084188088227,HIGH,0.015028062696075352,0.4,0.7,0,62,69.46000000000001
401-9665,PRIORITY_UPSELL_RETENTION,85.52079562475407,HIGH,0.017359854158469305,0.0,0.8,3,119,74.67999999999999
399-5291,PRIORITY_UPSELL_RETENTION,85.32996998050972,HIGH,0.010998999350323698,0.0,1.0,5,38,56.56
409-6588,PRIORITY_UPSELL_RETENTION,85.34374296333621,HIGH,0.011458098777873675,0.0,1.0,6,109,53.839999999999996
330-5824,PRIORITY_UPSELL_RETENTION,85.53283697791181,HIGH,0.017761232597060642,0.4,0.7,0,137,75.54
403-6187,PRIORITY_UPSELL_RETENTION,85.4585913770729,HIGH,0.015286379235763313,0.4,0.7,0,52,71.06
358-3692,PRIORITY_UPSELL_RETENTION,85.51922332930174,HIGH,0.017307444310058026,0.0,0.7,1,130,74.41
391-2159,PRIORITY_UPSELL_RETENTION,85.32278350425172,HIGH,0.010759450141723878,0.4,0.7,0,159,49.76
406-4100,PRIORITY_UPSELL_RETENTION,85.60675659163059,HIGH,0.020225219721019684,0.4,0.5,0,81,87.27000000000001
347-2016,PRIORITY_UPSELL_RETENTION,85.32276766873633,HIGH,0.010758922291211132,0.0,1.0,5,89,52.61
388-8948,PRIORITY_UPSELL_RETENTION,85.27593517822785,HIGH,0.009197839274261668,0.0,1.0,4,123,45.34
363-8033,PRIORITY_UPSELL_RETENTION,85.57358571569388,HIGH,0.01911952385646248,0.0,0.5,2,112,81.07
328-9267,PRIORITY_UPSELL_RETENTION,85.30052457021704,HIGH,0.010017485673901401,0.0,0.7,2,97,49.44
376-4705,PRIORITY_UPSELL_RETENTION,85.4083381337623,HIGH,0.013611271125409908,0.4,0.5,0,17,65.84
366-1084,PRIORITY_UPSELL_RETENTION,85.60474143505566,HIGH,0.020158047835188635,0.4,0.5,0,134,83.99
348-4660,PRIORITY_UPSELL_RETENTION,85.32518861716844,HIGH,0.010839620572281319,0.0,0.7,2,178,48.32
397-6542,PRIORITY_UPSELL_RETENTION,85.55961744088118,HIGH,0.01865391469603949,0.0,0.5,1,170,76.86
404-4809,PRIORITY_UPSELL_RETENTION,85.50864792061475,HIGH,0.016954930687158233,0.0,0.7,1,93,75.08000000000001
361-7283,PRIORITY_UPSELL_RETENTION,85.28383528984175,HIGH,0.009461176328058459,0.0,0.7,1,78,48.449999999999996
372-4868,PRIORITY_UPSELL_RETENTION,85.25652490670805,HIGH,0.008550830223601893,0.0,1.0,4,85,45.06
406-7844,PRIORITY_UPSELL_RETENTION,85.57350352361642,HIGH,0.019116784120547535,0.0,0.5,2,148,79.39
406-2866,PRIORITY_UPSELL_RETENTION,85.57556627381632,HIGH,0.01918554246054425,0.0,0.5,1,96,82.29
333-5729,PRIORITY_UPSELL_RETENTION,85.40535582628705,HIGH,0.013511860876234905,0.0,0.7,2,168,58.7
391-1499,PRIORITY_UPSELL_RETENTION,85.5758521034442,HIGH,0.019195070114806954,0.1,0.8,4,72,83.35
369-3626,PRIORITY_UPSELL_RETENTION,85.26787412413076,HIGH,0.008929137471025065,0.0,0.7,2,24,49.53
358-7165,PRIORITY_UPSELL_RETENTION,85.49934805852743,HIGH,0.016644935284247542,0.4,0.7,0,44,76.30999999999999
328-5188,PRIORITY_UPSELL_RETENTION,85.56518391049266,HIGH,0.018839463683088663,0.0,0.5,1,117,80.52000000000001
378-1936,PRIORITY_UPSELL_RETENTION,85.57331969623996,HIGH,0.019110656541331983,0.0,0.5,1,145,79.42
380-4374,PRIORITY_UPSELL_RETENTION,85.3301159333875,HIGH,0.011003864446250145,0.4,0.7,0,133,51.129999999999995
387-1116,PRIORITY_UPSELL_RETENTION,85.52398937442004,HIGH,0.017466312480667805,0.0,0.8,5,123,74.69
384-3413,PRIORITY_UPSELL_RETENTION,85.33439403193313,HIGH,0.011146467731104266,0.0,1.0,6,95,53.43
396-4254,PRIORITY_UPSELL_RETENTION,85.27419235535307,HIGH,0.00913974517843535,0.0,1.0,5,1,51.980000000000004
333-3010,PRIORITY_UPSELL_RETENTION,85.32077326588195,HIGH,0.0106924421960653,0.0,1.0,6,98,52.36
353-3372,PRIORITY_UPSELL_RETENTION,85.50979711923074,HIGH,0.016993237307691297,0.0,0.8,3,99,74.47
360-2329,PRIORITY_UPSELL_RETENTION,85.5542168723808,HIGH,0.018473895746026755,0.0,0.5,1,160,76.57000000000001
385-1118,PRIORITY_UPSELL_RETENTION,85.43493684631892,HIGH,0.014497894877297137,0.4,0.7,0,148,63.74000000000001
408-8269,PRIORITY_UPSELL_RETENTION,85.3880221761622,HIGH,0.012934072538739965,0.0,0.7,2,147,57.8
413-9328,PRIORITY_UPSELL_RETENTION,85.32618610333313,HIGH,0.010872870111104181,0.0,1.0,7,99,52.56
335-7144,PRIORITY_UPSELL_RETENTION,85.50593746405927,HIGH,0.01686458213530918,0.0,0.8,3,84,74.75
406-8995,PRIORITY_UPSELL_RETENTION,85.23950257477844,HIGH,0.007983419159281496,0.0,1.0,3,131,41.25
341-9890,PRIORITY_UPSELL_RETENTION,85.28320981887053,HIGH,0.009440327295684373,0.0,0.7,2,108,47.379999999999995
344-1362,PRIORITY_UPSELL_RETENTION,85.52397336878701,HIGH,0.01746577895956718,0.0,0.5,1,128,74.57000000000001
345-3947,PRIORITY_UPSELL_RETENTION,85.56304341945841,HIGH,0.0187681139819471,0.0,0.8,3,177,76.89
